id,date,amount,currency,counterparty,description,account
cef6e492-ce62-48d5-b7e7-8520c76229c6,2026-06-17,475132.01,RUB,ИП Иванов,Возврат поставщику,40702810
4e181a2d-30dc-483a-b938-642c01fe716d,2026-10-01,-425068.11,RUB,ЗАО Сигма,Услуги связи,40802810
a7f11275-7b3d-472d-bf5c-eb8dac7d884b,2026-05-26,-134341.57,RUB,АО Бета,Возврат поставщику,40702810
46e4de80-58b2-46d0-ae62-2bbfac08243e,2026-01-25,-447087.91,RUB,ООР Омега,Оплата по договору,40702810
a508cb6e-095e-4847-93b2-15a5ff602b08,2026-03-22,464723.49,RUB,ООО Ромашка,Заработная плата,40702810
dae03a88-dd2f-4fc2-a024-9041160d1699,2026-03-09,497847.46,RUB,ООО Дельта,Закупка материалов,40702810
4014f6a7-7e3a-4f99-a9cc-6cabbe53b9d9,2026-07-04,-46760.66,RUB,ИП Петров,Закупка материалов,40702810
c4e1dd1e-a809-43da-88fc-2edf1f7ba828,2026-06-06,198231.15,RUB,ПАО Гамма,Заработная плата,40702810
9c6dfb11-88c7-4571-bf02-769b08fa9c35,2026-01-01,-351878.65,RUB,ИП Иванов,Закупка материалов,40702810
0d7a791f-ad95-4331-940f-5ba04f2b5897,2026-08-16,-259770.18,RUB,ИП Петров,Аренда помещения,40802810
72283807-d390-475b-b569-5c687d01cbfc,2026-09-02,-347046.1,RUB,ЗАО Сигма,Аренда помещения,40702810
98abff62-a2fd-44f2-8250-19b9f1a3dd00,2026-07-08,51690.45,RUB,АО Бета,Заработная плата,40702810
b695b2eb-459f-4152-877e-cd9b6f4a516a,2026-12-13,-320823.92,RUB,ООО Ромашка,Закупка материалов,40802810
62ae9442-f607-421b-a38a-6bd70721ad2f,2026-04-20,175658.74,RUB,АО Бета,Заработная плата,40802810
efd3758f-8be8-4406-9f77-397ff5df5238,2026-02-14,429995.27,RUB,АО Бета,Аренда помещения,40802810
d6da9a98-7388-4543-932a-fd458b57e042,2026-08-08,-175832.67,RUB,АО Бета,Услуги связи,40702810
7af4dc89-ef7b-41af-bbd8-8da848de24b3,2026-05-08,322345.82,RUB,ООО Дельта,Оплата по договору,40702810
ee08de8e-92c6-4b02-960c-69de522663e5,2026-11-07,102802.31,RUB,ЗАО Сигма,Командировочные расходы,40702810
3f926b8c-06e0-4383-885a-6ee3381f53e5,2026-05-03,391922.42,RUB,ИП Иванов,Услуги связи,40802810
7c8f6c36-5f09-46cc-a8da-fd407f47b2d4,2026-02-06,319077.36,RUB,ООО Ромашка,Налоговый платёж,40702810
8d1882c0-b61f-4dbf-948c-132aa9b3b56b,2026-10-19,66078.24,RUB,АО Бета,Возврат поставщику,40702810
efb308b8-a6d5-4b39-97f9-276a55738256,2026-02-04,-8443.03,RUB,ПАО Гамма,Оплата по договору,40702810
0a0724d6-db1a-4f04-8477-ca5f9fc000d3,2026-07-23,474345.13,RUB,ЗАО Сигма,Заработная плата,40802810
8cb151f8-9919-4a65-95e3-b760b09cf1db,2026-10-02,41305.66,RUB,АО Бета,Командировочные расходы,40702810
26953e2a-efc2-4e3e-9086-aee08b816d38,2026-09-19,155022.45,RUB,АО Бета,Налоговый платёж,40802810
7a17ea87-29a9-4b96-87a5-e061b672791a,2026-11-29,293259.94,RUB,ИП Иванов,Командировочные расходы,40802810
44f2782d-b10c-4133-958b-371b0a1f0ac1,2026-05-03,-365006.19,RUB,ИП Иванов,Заработная плата,40702810
365e551e-7280-4d10-9063-fe6230a56c10,2026-11-08,-226740.58,RUB,АО Бета,Аренда помещения,40702810
cc2e70f0-e68b-456d-be7d-c60a08bd14ad,2026-12-26,-353979.51,RUB,ООР Омега,Налоговый платёж,40702810
fd92b6f4-54f3-474d-a379-48884679068e,2026-03-06,83564.78,RUB,ООО Дельта,Аренда помещения,40702810
cab1ec33-9bd3-42bf-8c36-f39a717b46ed,2026-08-08,-167572.01,RUB,ИП Иванов,Командировочные расходы,40702810
911280e2-9bce-4921-8195-fd6cec94375c,2026-09-19,-248124.17,RUB,ООР Омега,Закупка материалов,40702810
403abeec-b000-40b5-998e-9b315cba1397,2026-02-22,78739.26,RUB,ИП Иванов,Услуги связи,40702810
70fcb7ba-7036-4e05-ac7a-298f0e843da5,2026-01-07,-22114.55,RUB,ООР Омега,Налоговый платёж,40802810
5cbfcad0-3f8d-4cae-a65b-2309886c97c5,2026-04-02,460121.25,RUB,ООО Ромашка,Заработная плата,40702810
091d447f-25f5-4c3c-aac0-7debaa6c263c,2026-08-02,160968.83,RUB,ИП Петров,Командировочные расходы,40702810
c2a7eafe-11cb-45fb-912b-94bf8140edfc,2026-03-03,285810.83,RUB,ООО Ромашка,Закупка материалов,40702810
e113469c-a8d4-4987-a08f-8b693466b890,2026-01-24,402188.58,RUB,ИП Иванов,Возврат поставщику,40702810
7a5d0cac-10e1-4df9-bd4a-54032a9e465c,2026-06-09,-386786.39,RUB,ООР Омега,Оплата по договору,40702810
42b818dc-e845-47db-87fa-96755faec290,2026-10-16,100415.51,RUB,ПАО Гамма,Возврат поставщику,40702810
d0cbeead-3679-4d14-8e65-3c1b9afd0697,2026-09-10,295886.3,RUB,ПАО Гамма,Услуги связи,40702810
5a61b226-5a60-4c50-ab97-0513021da814,2026-07-29,-3288.3,RUB,ИП Петров,Оплата по договору,40702810
139ccecd-5f50-4ad5-85fd-663aa9ef37da,2026-12-03,-830.87,RUB,ООО Дельта,Аренда помещения,40702810
4c8daa93-99da-4652-96fa-d41f4fa27e3d,2026-05-02,264954.26,RUB,ООО Ромашка,Закупка материалов,40702810
fb236ae7-3b02-4fcc-ae21-1a33a4cf065e,2026-04-29,46604.02,RUB,ЗАО Сигма,Налоговый платёж,40802810
baa27267-4ab3-45ac-8bd9-d7d4c51f9ace,2026-02-13,487279.94,RUB,АО Бета,Заработная плата,40702810
19a78f7a-bd9d-4f55-81f6-d7e2e431f5d9,2026-02-01,295988.69,RUB,АО Бета,Услуги связи,40702810
9eeecd80-7692-48e6-8476-c11879f3e873,2026-06-11,130569.37,RUB,ЗАО Сигма,Налоговый платёж,40702810
d6b60949-e9c1-48b5-ae46-32f9769a1f12,2026-04-30,-226433.65,RUB,ПАО Гамма,Закупка материалов,40702810
a04039b3-c5ce-4779-987b-a0523b9d07de,2026-03-26,77789.73,RUB,ИП Петров,Заработная плата,40702810
91592a4f-c7b9-4d60-b021-ec356e2417c5,2026-04-17,268008.68,RUB,ООР Омега,Командировочные расходы,40702810
435044a3-598f-4fda-bf5f-6f3b50870e9d,2026-12-18,-45301.4,RUB,ООО Ромашка,Услуги связи,40702810
c2fff44e-7a7c-401b-bbbb-680a9235c05e,2026-12-31,-74247.07,RUB,ИП Петров,Заработная плата,40702810
22240136-98ff-46ef-bb9b-7c43e4ab9d0f,2026-05-14,338623.97,RUB,АО Бета,Оплата по договору,40802810
8c17b2d7-5b88-4eab-9f6a-1ccd46cc45f3,2026-10-12,427315.19,RUB,ПАО Гамма,Аренда помещения,40802810
d2d1b14b-12f8-4dba-9073-3c6332606f55,2026-03-13,-51043.48,RUB,ООО Ромашка,Услуги связи,40702810
95810b66-07c8-466b-9113-b5befb609bce,2026-07-25,-99146.7,RUB,ИП Иванов,Командировочные расходы,40702810
3fc99cfa-1c4e-44fd-b25c-e8d1b6b80e28,2026-02-03,-10997.91,RUB,ООР Омега,Закупка материалов,40702810
a431d1d6-e9c9-4120-b5d4-ea7d6b7dcefa,2026-06-19,-452548.48,RUB,ООР Омега,Оплата по договору,40702810
f14268b6-00cf-444f-850b-772610165253,2026-08-10,462073.45,RUB,ЗАО Сигма,Возврат поставщику,40702810
40f48872-1a49-4d89-990e-69db95045f7d,2026-08-07,-191426.45,RUB,ПАО Гамма,Закупка материалов,40702810
d8fd4aa2-78e4-4f88-bf4d-6e1f5314e1b8,2026-03-18,-139999.29,RUB,ПАО Гамма,Командировочные расходы,40802810
6fbe8d64-7672-425e-a91b-e53dcbf188e8,2026-10-09,206054.9,RUB,ИП Иванов,Командировочные расходы,40802810
26c1a3c3-7ad4-4434-b55f-645391e45fb3,2026-04-13,68704.28,RUB,ПАО Гамма,Оплата по договору,40802810
43326aee-7d8b-4ccd-b18d-89873343bc0d,2026-07-03,390979.69,RUB,ООР Омега,Налоговый платёж,40702810
9e21f7b5-4d6a-4be6-a1c9-deb836260ef5,2026-04-03,-194251.8,RUB,ПАО Гамма,Оплата по договору,40702810
14197326-41a3-4362-8ef8-b09679194351,2026-08-30,29389.76,RUB,ПАО Гамма,Закупка материалов,40702810
8d93648a-7502-43c2-b4ea-70474ba30cdb,2026-05-04,-124003.74,RUB,ООО Ромашка,Услуги связи,40802810
9d5d7975-a91b-4916-a283-4c67bdf80c55,2026-03-30,-177466.84,RUB,ИП Петров,Налоговый платёж,40702810
4a27a16b-2766-450a-82d2-2d670dd8a726,2026-06-30,351756.1,RUB,АО Бета,Услуги связи,40802810
05a49eca-608f-4b36-a7c7-eda928a3ef20,2026-03-31,271108.09,RUB,ИП Иванов,Оплата по договору,40702810
812ab306-a207-4e4f-a556-2046d8ddad1d,2026-01-11,300871.23,RUB,ООО Ромашка,Налоговый платёж,40702810
4ade3be2-4263-4502-bc6a-b6e0a4904c17,2026-06-24,403242.06,RUB,ИП Петров,Оплата по договору,40702810
995c0c20-cf2e-405c-a431-0e23864bc0de,2026-12-27,73941.24,RUB,ИП Иванов,Налоговый платёж,40702810
3c9f1d6a-9c5f-4e8b-9093-6686ef9b6001,2026-12-06,-186858.03,RUB,ИП Иванов,Налоговый платёж,40702810
b3be2ecf-3855-448c-94f2-2e3ed2f0f30d,2026-03-22,161369.34,RUB,ЗАО Сигма,Возврат поставщику,40702810
db5bccbf-56b7-40a3-a736-0a0093840c1d,2026-10-15,87183.92,RUB,ИП Петров,Услуги связи,40702810
333b712c-1a2f-4a03-90ac-86187fbe6e9b,2026-12-19,-189254.22,RUB,АО Бета,Оплата по договору,40802810
5872c472-4077-4abe-bcdd-d83476bc5f54,2026-10-18,-425393.41,RUB,ИП Петров,Услуги связи,40702810
3a67526f-898a-46b2-9810-08acdd387c62,2026-03-14,-468350.23,RUB,ИП Иванов,Услуги связи,40702810
2ac73a75-9439-44a1-8e47-e6c49766e04e,2026-03-27,491191.59,RUB,ИП Иванов,Налоговый платёж,40802810
2ec4a6c8-ce43-401a-8c19-fad3aecc83ca,2026-04-18,-5796.67,RUB,ИП Иванов,Налоговый платёж,40702810
6108f8db-d68b-46de-865c-002dfdd3bbca,2026-01-01,-393531.3,RUB,ООР Омега,Заработная плата,40702810
3d1c27ad-8783-470d-98fe-a40ce386b5f8,2026-09-10,442287.54,RUB,ИП Петров,Заработная плата,40702810
30418002-9713-424e-ab7f-3835688d22e5,2026-10-23,414420.61,RUB,ПАО Гамма,Закупка материалов,40802810
282f934c-0502-42fa-87f8-e03af99ef3a5,2026-01-18,-36947.32,RUB,ИП Петров,Командировочные расходы,40702810
f8f03694-7f18-479d-add1-a878779b3b29,2026-03-29,37192.78,RUB,АО Бета,Аренда помещения,40702810
ddbc78d5-91d7-42b8-99a7-7184c0ff6444,2026-11-11,169041.5,RUB,ООО Ромашка,Заработная плата,40702810
6321f452-87b5-4c4f-a439-4d8722140863,2026-08-11,-303698.08,RUB,ИП Иванов,Налоговый платёж,40702810
a6e04eae-6ee4-4e4a-aaf2-e88e1225d3fb,2026-07-29,487201.77,RUB,ООО Дельта,Командировочные расходы,40702810
cd006d29-ad8f-4255-936e-28e342e097e7,2026-01-26,-118850.39,RUB,ООР Омега,Закупка материалов,40702810
3be91065-2d27-4c1b-a9c7-f98d446933a8,2026-08-07,-180478.38,RUB,ООР Омега,Услуги связи,40702810
6c6df583-a16e-45be-9a60-b21b4219a68b,2026-03-29,12965.27,RUB,ИП Иванов,Возврат поставщику,40702810
883dd566-209b-4bf2-8d98-c628e9a5e350,2026-07-23,154245.86,RUB,ООО Дельта,Аренда помещения,40802810
908ee8cf-d31f-4e28-b264-38a6ac669bdb,2026-07-15,-92522.12,RUB,ООР Омега,Оплата по договору,40702810
ba9f6b65-b954-4242-bc91-5be2ecf8dfda,2026-05-15,-219926.24,RUB,ООО Дельта,Оплата по договору,40702810
856fb5a5-43f9-419c-89aa-1d0603e6b675,2026-12-08,-376142.35,RUB,ИП Петров,Заработная плата,40702810
d9ba279d-1f43-43fc-b7c5-46419bf40ebd,2026-07-18,276845.59,RUB,ЗАО Сигма,Возврат поставщику,40702810
3f2777f0-53de-4d79-80e4-599b3a7f1f42,2026-02-10,-238183.51,RUB,ООО Ромашка,Закупка материалов,40702810
0f9927c2-341b-4ab2-a1e8-a0cfc86a7e5f,2026-08-18,-474632.48,RUB,АО Бета,Услуги связи,40702810
c214162a-0e08-4842-ac0e-f5ffb512d129,2026-08-05,-63180.38,RUB,ЗАО Сигма,Услуги связи,40702810
69a34571-8d6c-4cb1-986b-1d2c3bb7147b,2026-05-13,-417070.65,RUB,ИП Иванов,Аренда помещения,40802810
babf7d65-81a2-4cb3-b18f-18eefd860ed4,2026-10-10,-278226.47,RUB,ООО Дельта,Возврат поставщику,40702810
167e0881-1e4c-481c-9529-003c04f171b9,2026-11-16,393296.66,RUB,ЗАО Сигма,Аренда помещения,40802810
360c0af8-8d49-4ae7-a671-18f45bd4356a,2026-10-18,74906.2,RUB,ИП Иванов,Аренда помещения,40702810
799b7a11-e182-4771-910f-2b04602b3b58,2026-10-02,392894.24,RUB,ЗАО Сигма,Командировочные расходы,40802810
f6e73c82-1049-4c0c-a8cb-819985ca80e7,2026-10-20,327428.36,RUB,ООО Ромашка,Закупка материалов,40702810
b9be0ab3-b83e-46d0-9a7d-fe9c7d1c850f,2026-11-13,201546.68,RUB,ЗАО Сигма,Оплата по договору,40802810
9db76be7-6df6-410c-8174-02f2061c50a1,2026-06-19,444798.15,RUB,ООО Ромашка,Возврат поставщику,40702810
e5b4c6bf-1087-448c-ab1a-46e0260e35ff,2026-01-11,-448525.98,RUB,ООО Дельта,Командировочные расходы,40702810
5744f914-3c48-4e98-91f1-3e85ad7fa63d,2026-12-23,421439.0,RUB,ПАО Гамма,Закупка материалов,40702810
2d3935c9-b706-4cce-8851-01673abeffd6,2026-08-15,487112.29,RUB,ИП Петров,Командировочные расходы,40802810
5229dd79-4c40-4f2f-86b8-5af52d083c5e,2026-02-15,-302529.07,RUB,ПАО Гамма,Заработная плата,40802810
5d8a4967-db8b-471a-b071-e18547098c2c,2026-07-11,379770.7,RUB,АО Бета,Аренда помещения,40702810
55a780d6-915c-4df1-99e7-180ff21611fc,2026-07-26,-354813.74,RUB,ООО Ромашка,Закупка материалов,40702810
f94b38a2-0a60-4e24-aed5-b4e1532ddbc6,2026-04-13,437602.76,RUB,ПАО Гамма,Оплата по договору,40802810
4133c5fd-cc0c-4f5a-bb72-6a0da5cae09b,2026-07-04,25374.58,RUB,ООО Дельта,Налоговый платёж,40802810
4cca65b9-6d76-4958-beaa-e4b8208763b7,2026-11-22,252612.67,RUB,ООО Ромашка,Услуги связи,40702810
1adccac9-2636-46c3-bc96-658a43a89640,2026-08-17,-244444.49,RUB,ООР Омега,Налоговый платёж,40702810
0c4c7c55-b599-4ff7-94e2-e9c84a18a883,2026-05-13,81840.46,RUB,ИП Иванов,Командировочные расходы,40702810
7dce2e19-1d99-4275-881e-0a5f7d72786d,2026-03-25,193344.18,RUB,ПАО Гамма,Услуги связи,40702810
3b0340d3-1fca-4634-950f-ec08af8518fe,2026-05-18,338879.85,RUB,ООО Ромашка,Оплата по договору,40802810
6bb132a6-b766-4d2c-81a9-05279aa22d7a,2026-11-28,-455766.57,RUB,ООО Ромашка,Услуги связи,40702810
b6e94286-b983-4af7-ad1e-f7d54ad30511,2026-06-06,304211.11,RUB,ООО Дельта,Заработная плата,40802810
82924f7a-cc99-4c3a-a77e-8f9497f63519,2026-08-24,-425807.93,RUB,ООР Омега,Командировочные расходы,40802810
2b7e2ae8-b3d2-4592-824a-14d1394d28e8,2026-01-04,292285.13,RUB,ИП Петров,Командировочные расходы,40702810
4572254f-32a2-4dfc-ad07-e357ede8ff52,2026-09-04,-342238.13,RUB,ООО Дельта,Налоговый платёж,40702810
3cdc72dd-13e8-4df6-a835-1c2b3fe4c59b,2026-12-31,130647.34,RUB,ООО Дельта,Услуги связи,40702810
24968ae5-cf8d-4f8a-80c4-485ef15a2b84,2026-05-04,258695.06,RUB,ЗАО Сигма,Налоговый платёж,40702810
be09fba3-2da8-485a-bc66-62580e668447,2026-12-02,360669.47,RUB,ООО Дельта,Командировочные расходы,40802810
9265260c-ed3f-4663-a169-aad7b716342a,2026-01-19,202358.99,RUB,ПАО Гамма,Налоговый платёж,40702810
2a93e027-827e-4019-8e63-6c477dca01c4,2026-11-23,343190.42,RUB,ИП Петров,Командировочные расходы,40702810
33938afa-347b-461d-acdd-e62cfbd70492,2026-10-13,-420335.28,RUB,ИП Иванов,Возврат поставщику,40702810
ff351c93-16dc-4a3e-8480-da76b773010a,2026-10-14,370485.35,RUB,АО Бета,Налоговый платёж,40702810
1bd3c8fb-b169-41ea-8173-0dc14b8b8599,2026-04-25,111204.53,RUB,ООО Дельта,Заработная плата,40702810
29be9d93-b32a-4a3c-a2b1-d3564532196e,2026-10-27,-185904.05,RUB,ИП Иванов,Возврат поставщику,40702810
abdc5e2a-0fd2-4ea0-84a9-eec9a31f1fef,2026-10-26,433210.05,RUB,ИП Иванов,Возврат поставщику,40702810
cfa5e885-2b5e-4a7a-b768-a988a239e3f4,2026-12-15,-250288.64,RUB,ООО Дельта,Заработная плата,40702810
fff01947-14ba-470b-9057-7d3cadef3838,2026-03-19,-435437.49,RUB,ПАО Гамма,Налоговый платёж,40802810
11bdbc66-4b67-491e-9369-ff3e84496392,2026-08-23,-493597.08,RUB,АО Бета,Аренда помещения,40802810
901cc102-e195-4a5c-9fdf-3ff890bd3b7d,2026-04-01,-166381.46,RUB,ООО Ромашка,Оплата по договору,40802810
7d749a11-2b24-4e1f-b535-14b78228e16b,2026-03-28,136836.58,RUB,АО Бета,Возврат поставщику,40702810
53f71515-4190-48fa-96a6-2a9420883707,2026-08-11,64790.04,RUB,ЗАО Сигма,Заработная плата,40802810
71ab3975-fde1-4566-a8b2-7503a437ae90,2026-01-20,191719.88,RUB,ИП Петров,Оплата по договору,40702810
9d142e1a-dbc9-46ca-9101-59a194e00ee2,2026-09-29,-378448.18,RUB,ООО Ромашка,Услуги связи,40702810
6ed27c83-0602-4026-ba6e-7b9bf9bfe218,2026-06-26,-346793.02,RUB,ИП Иванов,Заработная плата,40702810
154f3d3e-3665-444d-92ae-65749e07280a,2026-01-24,-83593.39,RUB,ООО Дельта,Возврат поставщику,40702810
3870092b-02ec-4510-861f-e7e462506606,2026-12-18,216889.25,RUB,ИП Петров,Возврат поставщику,40702810
4ba50748-19f9-41c5-bc9a-e404ee713141,2026-03-26,375082.78,RUB,ЗАО Сигма,Оплата по договору,40702810
78a830d4-5b33-47e2-a14b-7e033d6ea697,2026-03-09,-112238.25,RUB,ООО Ромашка,Закупка материалов,40702810
8a9d7702-2f91-4703-b2b3-5a91a3f0b653,2026-11-30,183359.07,RUB,ЗАО Сигма,Командировочные расходы,40702810
34a4895b-75a8-4092-9ffa-a2dea66d4955,2026-01-25,297002.64,RUB,ООО Ромашка,Оплата по договору,40702810
8c1ccd67-28c8-4b8f-a9dc-9c7a9f5e7e48,2026-07-14,-208446.11,RUB,ООО Дельта,Возврат поставщику,40702810
12888788-6948-4b72-90d3-f44cb73efe05,2026-12-18,102826.91,RUB,ООО Дельта,Заработная плата,40702810
0197071a-f82d-4d26-af5b-b7b1e4873911,2026-05-19,331275.23,RUB,АО Бета,Заработная плата,40702810
a038caec-a47d-4541-ab67-f5ba8deff6d5,2026-11-13,-255841.23,RUB,ИП Иванов,Аренда помещения,40802810
bdf74fe2-668a-4e48-b2f1-fb9ab036088a,2026-04-13,99403.47,RUB,ПАО Гамма,Налоговый платёж,40802810
ffc25378-8dd9-4005-acc1-88bbb5212a83,2026-01-21,147746.07,RUB,ПАО Гамма,Возврат поставщику,40702810
9f12a252-722f-41e1-bd2f-ef766200f32f,2026-01-07,117329.18,RUB,ИП Иванов,Возврат поставщику,40702810
623a5226-ec01-49dc-9780-0e96fbd2d6ba,2026-09-19,-474728.06,RUB,ИП Иванов,Командировочные расходы,40702810
bc88abf4-05aa-4d25-b8f2-561da40fbcfc,2026-06-01,-228429.94,RUB,ООО Ромашка,Аренда помещения,40702810
25670502-780a-4d3a-b649-6f577fb628ae,2026-05-29,-437082.81,RUB,ИП Петров,Заработная плата,40702810
926f89e0-1e02-4898-91c9-a35293f21db3,2026-01-24,-47589.74,RUB,АО Бета,Закупка материалов,40702810
f95c1f7b-89ad-49ff-ba3a-94f94b4c5565,2026-08-13,178827.95,RUB,ООО Дельта,Аренда помещения,40702810
852d39b8-79b4-4da9-9c34-eb10d56567a5,2026-04-04,-407500.65,RUB,ЗАО Сигма,Возврат поставщику,40702810
c464cb49-9e6f-4e61-ba4d-9f78f69c83d9,2026-12-20,417870.6,RUB,ЗАО Сигма,Закупка материалов,40702810
4b721afe-e69e-4caf-9a1d-bb55c9e803db,2026-01-31,66342.54,RUB,АО Бета,Аренда помещения,40802810
1253e7a0-0873-4a92-871a-7bedf5c5fb93,2026-09-05,455622.26,RUB,ООР Омега,Закупка материалов,40802810
3789eca8-a67b-4095-bf68-9bdf35cc5edb,2026-11-10,-389604.23,RUB,АО Бета,Возврат поставщику,40802810
bd261727-9a2f-4c52-a9e5-fced06e7676b,2026-07-30,56557.45,RUB,ИП Иванов,Командировочные расходы,40702810
ea39a587-4779-408a-a226-f99e7336e1b5,2026-12-14,6278.87,RUB,ПАО Гамма,Налоговый платёж,40702810
67821c5f-04da-4dcf-bbcf-d167c32776a4,2026-05-08,216480.67,RUB,ЗАО Сигма,Закупка материалов,40702810
0b9ed3a1-7a8f-41e0-8dad-11587f1ecd98,2026-03-22,5921.27,RUB,ООР Омега,Возврат поставщику,40702810
c909401a-0801-4018-9167-87bd2c7354d3,2026-09-09,-37525.13,RUB,ИП Петров,Командировочные расходы,40702810
df9162e7-11be-4463-8b58-7a5af5714f2b,2026-10-09,253513.97,RUB,ЗАО Сигма,Услуги связи,40702810
5e99c191-b346-4d06-aa19-d39006d291c6,2026-10-21,229601.39,RUB,ООР Омега,Возврат поставщику,40702810
8b7f21e3-6b8b-43fd-9911-dd1ad9fc199e,2026-09-12,59441.56,RUB,ООО Ромашка,Аренда помещения,40802810
7e0a6f50-a872-42c5-9a01-03c7e101a1ef,2026-10-13,206228.04,RUB,ИП Иванов,Командировочные расходы,40702810
6ecb0e36-5ead-4df2-b259-f2966ad5d3bc,2026-08-22,327332.53,RUB,ИП Петров,Оплата по договору,40702810
5218aba5-c4b2-47c2-a9d9-2a784c54031b,2026-06-19,422174.29,RUB,ООР Омега,Налоговый платёж,40802810
4c32122a-b4e8-473f-9197-ff12bf6eb67d,2026-12-04,-57100.28,RUB,ИП Петров,Налоговый платёж,40702810
f6b749e6-fba0-483f-9e96-ab020bdf443b,2026-07-11,273890.52,RUB,ООО Ромашка,Закупка материалов,40802810
157b0499-b2b6-4f6e-8f1d-0b205cffa17c,2026-07-29,-70310.55,RUB,ПАО Гамма,Услуги связи,40702810
b3f42764-73b6-40c0-b4b6-3fc191db4fcd,2026-07-21,-465115.11,RUB,ПАО Гамма,Налоговый платёж,40702810
cf74e330-83fc-4164-957e-9018a3d28370,2026-01-24,378598.96,RUB,ИП Иванов,Возврат поставщику,40802810
7c154ec0-0702-4517-8ce0-6408fcde5fe5,2026-09-16,-329262.5,RUB,ООР Омега,Оплата по договору,40702810
6531bf30-6239-4f70-81a0-ce80a40ccf08,2026-08-10,276657.84,RUB,ООР Омега,Закупка материалов,40702810
0d5e0da4-d154-4fc7-a093-bcf459d13dd3,2026-03-07,-365274.28,RUB,ИП Петров,Заработная плата,40802810
8801521e-19ec-4f36-b194-f0301af32547,2026-12-21,489752.43,RUB,ООО Дельта,Заработная плата,40702810
337cb716-4190-47c9-bf4c-a0ececb371cb,2026-08-20,485248.78,RUB,АО Бета,Заработная плата,40702810
e31cfd87-50f4-4458-b51b-7ed9ea206708,2026-10-08,421552.91,RUB,ПАО Гамма,Услуги связи,40702810
526d1d6a-2c6e-4a53-b346-fe4204554020,2026-05-29,312121.38,RUB,АО Бета,Закупка материалов,40702810
3b19bd68-e996-4161-8b50-15dafb572809,2026-06-30,355205.33,RUB,ЗАО Сигма,Командировочные расходы,40802810
59ab6124-8d3b-4b84-b8bf-bf73f5c75161,2026-09-25,-404171.56,RUB,ЗАО Сигма,Закупка материалов,40702810
2a93eca9-c6de-473a-b9fd-33c948a6e07f,2026-04-13,-335160.06,RUB,АО Бета,Командировочные расходы,40702810
9c1c89d7-b75a-4d5e-8fc2-6e39803330cd,2026-02-01,73299.55,RUB,ООО Дельта,Услуги связи,40702810
13bbc7a1-b29f-4e13-b2c0-764cbfa2eed7,2026-08-20,-179405.35,RUB,ПАО Гамма,Заработная плата,40702810
2ede437e-c36f-4dd3-b4b3-bf73a1110e68,2026-12-23,-255510.06,RUB,ООО Ромашка,Заработная плата,40802810
e7ba9d3d-8659-48d9-b54a-960cb7a80233,2026-12-17,-208341.46,RUB,ООО Ромашка,Оплата по договору,40702810
6371b26c-0b5f-4d5c-b070-2251bbd30775,2026-08-15,101623.3,RUB,ИП Петров,Услуги связи,40702810
41698fe0-df90-4695-953e-39b4eec0babc,2026-04-01,147159.44,RUB,ИП Иванов,Закупка материалов,40702810
5fd56e6c-4fe3-4540-a7e8-69abafaf0e43,2026-03-03,-367566.24,RUB,ЗАО Сигма,Командировочные расходы,40702810
14ac5674-2d9f-4979-a174-998394483818,2026-10-27,65120.26,RUB,ООО Ромашка,Налоговый платёж,40802810
f50d705c-d9bd-4dc0-b8ab-39a034b8f3de,2026-03-21,-354873.68,RUB,ИП Петров,Оплата по договору,40702810
9adb4b24-4f49-4891-9616-7a12dce12c06,2026-10-21,245326.42,RUB,ИП Иванов,Налоговый платёж,40702810
3de2dff3-262b-4135-a6d7-79e4a1326437,2026-09-24,-478498.16,RUB,АО Бета,Заработная плата,40802810
9b611d6e-28bd-4198-816b-d78939189bee,2026-04-24,46063.58,RUB,ИП Петров,Налоговый платёж,40702810
d43f8ca6-0843-4bbe-b5e8-321a43083bf7,2026-11-13,146857.82,RUB,ООО Ромашка,Аренда помещения,40702810
f3fe0105-b901-4dca-9c8a-f0d4968cd108,2026-11-25,222889.06,RUB,ПАО Гамма,Оплата по договору,40702810
eb61d488-022d-4657-819f-268264033289,2026-02-28,-190748.17,RUB,ООО Дельта,Оплата по договору,40702810
e2d3fcd6-c42d-4bbb-b4a5-46765243f0bb,2026-09-18,257203.1,RUB,ООО Ромашка,Командировочные расходы,40702810
df4508de-71fd-433c-9bc8-f84b816f445d,2026-02-12,160224.35,RUB,АО Бета,Оплата по договору,40702810
7c1bb948-ef7a-41ed-afa0-5fabf1bd256d,2026-11-19,105469.66,RUB,ЗАО Сигма,Аренда помещения,40702810
915a3a45-a434-4d40-a929-b7ea8dad509b,2026-12-26,268923.33,RUB,ЗАО Сигма,Аренда помещения,40702810
20902d93-21c1-4870-8a3e-01385df28029,2026-06-19,-11974.1,RUB,ИП Иванов,Оплата по договору,40702810
5142a998-1b94-41da-afff-e08a4d8b9f22,2026-10-13,-397127.97,RUB,ПАО Гамма,Командировочные расходы,40802810
0473b2c3-2aef-4d94-a41d-ce9e467a1949,2026-11-19,194077.5,RUB,ИП Петров,Оплата по договору,40802810
f2200f82-da0a-4aa1-a0f8-c6373d667e00,2026-10-01,-336682.04,RUB,ИП Иванов,Оплата по договору,40702810
e58fc803-f496-4dc2-8c07-3110244199db,2026-09-15,-178914.3,RUB,ООО Дельта,Аренда помещения,40702810
